6782.4697357215,6773.1199279876,6798.96695208966,6858.70986975867,6880.68887417842,6813.3289135653,6811.89113393196,6804.66694557051,6771.92587629818,6845.04047756713,6858.47510949394,6755.16525835128,6777.20976494126,6788.66023342426,6771.21090261197,6777.65162186553,6794.02572441311,6780.1026479917,6788.11735868832,6783.65733055048,6797.03190797836
6805.21934041665,6809.88541404583,6812.63827292722,6898.78022650215,6873.37346758558,6837.4375752521,6810.18126030458,6854.63787293676,6830.42617333629,6837.88752343327,6838.79219282465,6781.89789592423,6758.97833544561,6806.00472292595,6801.99717241354,6779.26689160925,6812.11240993427,6807.01202542964,6810.5097742628,6833.97175132154,6812.69012072163
6725.1562717911,6743.58050417562,6808.78303867479,6856.12910969496,6751.48552550337,6837.1127347039,6839.04706301947,6755.02503470819,6744.71423010833,6755.16631641014,6753.46559794794,6708.26144985103,6698.15623571976,6775.87600696243,6719.08401481901,6713.74867186793,6736.12157402664,6713.83467546802,6735.51946054565,6729.41201063058,6726.39438385669
6809.73789460281,6803.95670090805,6816.63668462807,6895.39431259065,6901.02095113784,6851.36519610712,6775.33310921252,6781.94887360412,6777.52822209109,6819.10626768427,6801.42011990913,6760.23842211624,6759.62601906633,6781.19398604146,6795.55568057906,6759.61473673122,6773.98047808692,6768.48468440473,6777.90107756315,6765.42794044546,6765.4232159461
6787.90094921229,6778.48494948272,6846.45960160352,6892.21332610952,6851.08939201876,6887.73101675193,6889.5727505893,6792.68899576253,6827.62096202016,6804.43648651027,6815.37431949355,6781.92264188617,6795.91299493427,6784.50458567453,6804.59303231169,6772.36603898074,6792.25207989177,6771.19411491434,6787.1627156172,6772.34520218674,6773.44306902954
6905.2967113133,6917.4272693276,6991.32695079708,6970.27096305798,7027.1302028498,6949.9954222131,6926.51029187048,6924.9348237058,6935.54896933818,6915.54951995532,6922.70676686651,6878.67622329894,6883.00299319185,6899.9088553452,6902.45868007596,6883.57043979982,6894.67358238491,6903.26672525117,6874.22602640176,6890.11126240539,6905.7315304519
6899.88722601275,6876.19141960653,6900.87231792708,6981.56392609671,6934.10885221192,7021.05689115154,6942.32612143717,6912.43572649779,6928.13999382593,6925.53181011351,6874.77070924514,6858.97965580292,6867.81509175255,6889.9182319424,6891.88110677207,6864.17925749751,6872.28358863387,6868.16016872855,6882.91017512917,6880.98232577503,6857.16295924674
6747.95302480356,6782.26704391223,6828.97503599162,6832.40141116319,6865.3465126673,6896.90462754192,6880.38031109255,6777.50622562424,6809.51993687263,6772.86418958645,6773.5274710793,6732.77183773209,6713.25019807495,6755.42416966062,6775.40391037422,6760.8627771097,6725.5625919923,6731.17374619856,6744.65705261395,6746.23109963181,6741.27650264059
6786.46501304539,6808.63851702886,6857.00553744365,6948.30574783703,6911.05026599643,6869.43691972584,6900.09941381365,6872.24282627109,6830.68376889402,6852.23665510068,6866.73367953852,6795.09301627647,6769.69817441292,6798.48922282856,6795.6477339309,6778.86574012076,6785.01310890977,6796.42234998043,6783.64247571757,6789.2153849597,6777.86296572267
6848.62443908542,6887.24424467552,6914.3513789812,7014.3269279902,6912.13482452581,6968.79112916843,6998.24830709022,6957.35822265945,6943.56338007633,6947.31620881451,6922.83917374245,6887.85650462905,6871.3287465429,6869.97079331933,6869.79271366843,6886.54121150656,6859.08572396601,6848.34324624203,6879.97293955706,6859.85218297066,6874.77765831939
6860.62308440867,6881.50426209754,6951.84079023307,6961.86421615387,6934.03898275112,6937.33442775406,7002.18930342886,6975.98197167739,6933.02378614005,6907.21486943511,6970.61924876531,6880.57378085838,6884.09801029858,6876.75669242704,6862.52831367559,6875.02107005498,6870.22930659679,6863.1491632504,6860.99929446258,6859.8360149992,6873.46067901288
6671.62629512775,6691.14396882567,6697.49125060944,6732.83417163196,6736.82148447528,6782.44123980028,6838.74857179259,6930.02489285157,6768.2032035258,6749.69241210225,6741.09928058483,6692.19471165271,6722.93217659479,6692.82247707826,6653.81482292404,6653.82594468475,6707.07312872001,6658.83836568491,6674.78127455291,6696.8614128659,6681.97463919606
6747.84514121686,6744.6218197392,6785.36785993957,6850.75876839905,6814.345361842,6808.95875692303,6866.68155307711,6925.6497179937,6968.00773874688,6868.67891701765,6866.96136777971,6795.87645326406,6800.96551692658,6784.19196148003,6779.40980289628,6757.25307576098,6738.58444085575,6742.90799605759,6792.82726575252,6752.21956803804,6789.56361793599
6813.23806325896,6832.68557637193,6873.23296950046,6900.63780433132,6880.98710298401,6902.99761863146,6925.30441707696,6925.33101567897,6958.70552469281,6994.43834851209,6997.60468395141,6894.37572170058,6845.39412683327,6896.60666091825,6866.26549928224,6851.80633731244,6824.38897697258,6814.88445906462,6854.08769198383,6811.40126548782,6834.75321754971
6821.43094158644,6857.53541364085,6883.20466422959,6895.34231554559,6898.51390398074,6942.79314299351,6888.49125353983,6948.3731694888,6998.88675863263,6965.94411153262,7038.27748264236,6933.17158987913,6891.90782600838,6933.28573450957,6905.91495994408,6870.73424377059,6859.85902332781,6824.50682397336,6832.19972224065,6840.807422023,6836.98933194601
6797.88403769957,6798.61740184275,6796.9516920022,6798.87215706478,6815.2793420684,6834.72383936582,6837.63731042235,6950.91507634274,6832.65199985147,6910.18403822011,6994.30616821121,6881.21687427521,6832.48515723505,6857.01082686447,6827.68758957398,6794.52255870534,6783.73765244008,6786.02142743429,6796.5102136076,6788.70446938775,6763.44604664231
6866.02550041992,6854.70096408808,6872.41771134983,6918.91213937047,6887.49201351925,6906.23045911752,6958.14399963486,6949.67044881839,6938.39229467159,7010.83910727528,7001.58497435205,6911.36280381763,6909.64461886121,6926.4188022955,6919.5694606645,6891.48108180458,6856.68043896548,6857.56670770058,6860.14035216794,6844.76748926466,6850.37677449846
6799.97009453514,6814.2274862771,6818.26346955665,6857.43745764818,6843.64241755472,6891.46321498578,6888.99033990715,6939.49762736776,6958.09596751592,6928.70088927749,7002.73613369986,6884.73094829347,6863.50629766316,6899.54652771176,6890.21756371356,6841.97272054327,6843.78913552333,6852.84285268575,6817.38683421231,6809.01393133865,6810.3717824083
6819.88207288601,6819.56367922933,6853.42448123125,6856.6568543691,6859.85032337073,6875.48927532174,6879.54144793125,6909.24402295679,6935.62673068132,6998.74794037322,6978.55268676722,6884.40649112746,6871.75517795858,6942.98198588884,6885.43754421655,6884.62189625554,6837.39835955768,6859.57072678516,6834.84456198654,6821.54559238039,6833.70848863505
6853.88857894813,6861.82920102633,6874.8167111314,6885.69124047099,6894.60235935717,6889.0747038972,6922.86759750917,6935.65683426007,6949.89360030744,7021.85271194402,7049.17653367314,6931.23509593845,6912.94207437397,6899.75853640519,6912.9443334319,6893.62969633728,6875.78748717912,6895.17877312592,6871.09514873841,6837.93198607912,6857.46753560727
6829.5610118646,6869.9703927362,6869.86330823116,6884.1244227275,6898.14009426413,6896.41236060494,6914.8345401953,7009.0287864562,6956.80153782338,6960.13818970511,7018.14887264977,6911.07599908491,6902.24691755003,6953.87529802774,6884.48603837436,6876.81353967801,6882.81858061114,6889.39295692077,6861.590352166,6868.13137473518,6836.74539678378
